sentiment,importance,category,affected_tickers,original_index,publish_date
-0.2,7,"['сектор', 'геополитика', 'аналитика']",['GAZP'],13308,2022-02-05 16:00:00
0.5,7,"['компания', 'дивиденды']","['SBER', 'GAZP', 'ROSN']",19180,2023-05-23 09:50:00
0.5,7,"['компания', 'слияния/поглощения/корпоративные события', 'регуляция']",['NVTK'],17234,2022-09-05 16:13:48
0.5,7,"['отчётность/доходы', 'компания']",['MOEX'],1501,2020-04-27 21:01:14
0.0,5,"['компания', 'менеджмент/кадровые изменения']",['GMKN'],13314,2022-02-07 09:30:00
0.5,8,"['компания', 'продукт/контракты/инновации']",['ROSN'],13313,2022-02-07 09:11:00
0.7,7,"['макроэкономика', 'регуляция', 'сектор']",[],5500,2021-02-02 11:01:21
0.0,7,"['геополитика', 'регуляция', 'сектор']",['GAZP'],9386,2021-08-09 18:19:59
0.8,8,"['компания', 'дивиденды', 'отчётность/доходы', 'финансы', 'менеджмент/кадровые изменения']","['GAZP', 'LKOH', 'SBER', 'NVTK']",17235,2022-09-05 16:40:00
0.5,7,"['макроэкономика', 'финансы', 'дивиденды']","['MTSS', 'MOEX']",23104,2025-01-30 19:48:00
0.7,8,"['дивиденды', 'компания']","['SIBN', 'GAZP']",1505,2020-04-28 10:12:37
0.5,7,"['дивиденды', 'компания']",['MAGN'],1507,2020-04-28 10:25:45
0.0,7,"['макроэкономика', 'компания', 'дивиденды', 'финансы']",['GAZP'],19179,2023-05-23 09:00:00
0.5,7,"['компания', 'сектор', 'макроэкономика']","['NVTK', 'GAZP', 'SBER', 'AFLT']",17233,2022-09-05 15:40:00
0.5,7,"['сектор', 'регуляция', 'финансы']","['VTBR', 'GAZP', 'LKOH', 'MAGN', 'NVTK', 'GMKN', 'PLZL', 'SBER', 'T', 'MGNT']",23101,2025-01-30 16:30:09
-0.2,6,"['компания', 'финансы', 'аналитика']","['GAZP', 'SBER', 'GMKN', 'MAGN']",5503,2021-02-02 12:40:00
0.8,8,"['компания', 'сектор', 'макроэкономика']",['GAZP'],5502,2021-02-02 12:20:00
0.5,7,"['компания', 'финансы']",['GMKN'],19181,2023-05-23 10:17:00
0.8,8,"['дивиденды', 'компания', 'отчётность/доходы']",['MAGN'],5498,2021-02-02 10:26:17
0.2,6,"['финансы', 'продукт/контракты/инновации']",['VTBR'],5501,2021-02-02 11:25:00
0.0,7,"['слияния/поглощения/корпоративные события', 'компания']",['LKOH'],23106,2025-01-30 22:24:03
-0.5,7,"['отчётность/доходы', 'финансы', 'компания']",['AFLT'],23103,2025-01-30 19:24:05
0.0,6,"['компания', 'корпоративные события']",['VTBR'],19184,2023-05-23 13:32:18
0.3,7,"['макроэкономика', 'сектор', 'компания']","['NVTK', 'ROSN']",17239,2022-09-05 19:42:29
0.3,7,"['геополитика', 'компания', 'финансы']","['SBER', 'LKOH', 'GAZP', 'RUAL']",23105,2025-01-30 20:58:00
0.7,8,"['компания', 'отчётность/доходы', 'макроэкономика']",['GAZP'],5499,2021-02-02 10:50:00
-0.2,7,"['макроэкономика', 'сектор', 'геополитика']","['GAZP', 'NVTK']",9379,2021-08-09 15:49:00
-0.5,8,"['геополитика', 'санкции']",['GAZP'],13312,2022-02-06 19:57:04
0.5,7,"['компания', 'финансы']","['MGNT', 'MAGN']",13315,2022-02-07 09:32:18
0.0,6,"['компания', 'дивиденды', 'отчётность/доходы', 'события/форс-мажор']",['MOEX'],1502,2020-04-28 09:30:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],19183,2023-05-23 11:36:00
0.6,7,"['компания', 'отчётность/доходы']",['MGNT'],1508,2020-04-28 11:00:00
0.0,7,"['макроэкономика', 'компания', 'дивиденды']",['GAZP'],19182,2023-05-23 10:20:00
0.7,7,"['дивиденды', 'финансы', 'сектор']",[],13309,2022-02-05 20:30:00
-0.3,6,"['компания', 'отчётность/доходы', 'сектор']",['RUAL'],1506,2020-04-28 10:20:00
0.8,8,"['компания', 'отчётность/доходы', 'финансы']",['SBER'],13318,2022-02-07 10:04:06
0.0,6,"['отчётность/доходы', 'события/форс-мажор']",['ALRS'],9391,2021-08-09 21:02:44
0.7,8,"['компания', 'отчётность/доходы', 'дивиденды']",['MAGN'],5504,2021-02-02 13:10:00
-0.6,8,"['макроэкономика', 'сектор', 'геополитика', 'санкции']","['SBER', 'VTBR', 'MOEX']",13317,2022-02-07 09:50:00
-0.3,7,"['макроэкономика', 'сектор', 'финансы']",['SBER'],9393,2021-08-10 09:20:00
0.6,7,"['компания', 'дивиденды', 'сектор', 'судебные/регуляторные/санкции', 'продукт/контракты/инновации']",['NVTK'],17240,2022-09-05 19:55:00
-0.2,7,"['сектор', 'геополитика', 'компания']",['GAZP'],13316,2022-02-07 09:40:09
0.8,8,"['дивиденды', 'компания', 'отчётность/доходы']","['SBER', 'MTSS']",23102,2025-01-30 16:35:23
-0.5,7,"['компания', 'сектор', 'регуляция']","['MOEX', 'MTSS']",23107,2025-01-31 09:00:00
0.5,7,"['финансы', 'компания']","['LKOH', 'GAZP']",1509,2020-04-28 11:27:00
-0.5,7,"['дивиденды', 'компания']",['SIBN'],19186,2023-05-23 15:37:08
0.0,6,"['компания', 'корпоративные события']",['VTBR'],19185,2023-05-23 13:34:54
0.5,7,"['компания', 'сектор', 'регуляция']",['LKOH'],9392,2021-08-10 08:51:18
0.2,6,"['макроэкономика', 'геополитика', 'финансы', 'рейтинги/аналитика']",['MOEX'],23108,2025-01-31 09:40:00
-0.5,8,"['компания', 'события/форс-мажор', 'финансы']",['GAZP'],9389,2021-08-09 20:22:48
0.7,7,"['макроэкономика', 'сектор', 'отчётность/доходы']","['SBER', 'SIBN', 'GAZP']",13319,2022-02-07 10:16:04
0.5,5,"['компания', 'отчётность/доходы']",['ALRS'],9394,2021-08-10 09:30:00
-0.5,8,"['геополитика', 'регуляция', 'сектор']",['GAZP'],13311,2022-02-06 17:16:14
0.7,8,"['компания', 'регуляция']","['SIBN', 'GAZP']",17243,2022-09-05 22:21:53
-0.2,7,"['компания', 'отчётность/доходы']",['GMKN'],23111,2025-01-31 10:40:00
0.8,7,"['компания', 'финансы']","['NVTK', 'GAZP']",19187,2023-05-23 16:27:00
0.7,7,"['макроэкономика', 'сектор', 'компания']","['ROSN', 'NVTK']",17238,2022-09-05 19:25:00
0.2,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],1511,2020-04-28 11:41:00
0.0,5,"['события/форс-мажор', 'менеджмент/кадровые изменения']",['SIBN'],17242,2022-09-05 21:02:33
0.7,7,"['компания', 'финансы', 'продукт/контракты/инновации']",['NVTK'],5507,2021-02-02 13:57:19
0.5,7,"['макроэкономика', 'компания', 'сектор', 'геополитика']","['GAZP', 'NVTK']",23109,2025-01-31 09:50:00
0.0,6,"['компания', 'корпоративные события']",['LKOH'],19188,2023-05-23 16:30:31
0.0,5,"['компания', 'корпоративные события']",['LKOH'],19190,2023-05-23 16:36:01
-0.2,6,"['макроэкономика', 'сектор', 'компания', 'судебные/регуляторные/санкции']",['NVTK'],23110,2025-01-31 09:56:00
0.7,7,"['компания', 'слияния/поглощения/корпоративные события', 'продукт/контракты/инновации']",[],5506,2021-02-02 13:38:28
-0.5,8,"['геополитика', 'регуляция', 'сектор']","['GAZP', 'NVTK']",17245,2022-09-06 09:20:00
0.7,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],17244,2022-09-06 08:38:34
0.0,5,"['компания', 'корпоративные события']",['LKOH'],19189,2023-05-23 16:34:47
-0.7,8,"['макроэкономика', 'компания', 'регуляция']","['META', 'AMZN']",13321,2022-02-07 10:50:00
0.7,8,"['компания', 'слияния/поглощения/корпоративные события']",['PLZL'],5508,2021-02-02 15:12:27
1.0,8,"['дивиденды', 'компания']",['SIBN'],19192,2023-05-23 18:45:39
0.7,8,"['компания', 'сектор', 'продукт/контракты/инновации']",['MTSS'],9388,2021-08-09 19:30:00
0.8,8,"['компания', 'сектор', 'отчётность/доходы']",['GAZP'],5505,2021-02-02 13:30:00
-0.5,7,"['регуляция', 'компания', 'события/форс-мажор']",['GAZP'],17241,2022-09-05 20:14:21
0.5,7,"['компания', 'финансы', 'отчётность/доходы', 'рейтинги/аналитика']","['ROSN', 'LKOH']",13322,2022-02-07 11:00:00
0.5,8,"['финансы', 'отчётность/доходы', 'дивиденды']","['SBER', 'VTBR']",23114,2025-01-31 15:30:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],23112,2025-01-31 12:46:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['MOEX'],13320,2022-02-07 10:25:37
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],13324,2022-02-07 11:51:00
0.7,7,"['компания', 'отчётность/доходы', 'дивиденды']",['T'],23116,2025-01-31 18:06:11
0.8,7,"['компания', 'продукт/контракты/инновации']",['NVTK'],1510,2020-04-28 11:30:19
0.5,7,"['сектор', 'компания', 'финансы', 'события/форс-мажор']","['GAZP', 'SBER', 'GMKN', 'MAGN']",9399,2021-08-10 10:00:00
-0.5,8,"['геополитика', 'санкции']",['GAZP'],5488,2021-02-01 17:26:05
0.5,7,"['финансы', 'компания']",['MTSS'],1515,2020-04-28 13:42:00
0.7,7,"['сектор', 'отчётность/доходы', 'события/форс-мажор']","['SBER', 'VTBR', 'GAZP', 'MOEX']",9390,2021-08-09 21:00:00
0.8,7,"['компания', 'рейтинги/аналитика']",['MGNT'],9400,2021-08-10 10:04:22
-0.5,7,"['компания', 'финансы', 'сектор']","['SBER', 'GAZP', 'GMKN', 'MAGN']",13323,2022-02-07 11:40:00
-0.7,8,"['дивиденды', 'отчётность/доходы', 'финансы']",['GAZP'],19191,2023-05-23 17:21:32
0.7,7,"['компания', 'инвестиции', 'отчётность/доходы']",['MAGN'],5510,2021-02-02 17:12:38
0.5,7,"['финансы', 'компания']",['SBER'],19193,2023-05-23 18:48:00
0.7,7,"['компания', 'слияния/поглощения/корпоративные события', 'конкуренция/рыночная доля']",[],5511,2021-02-02 17:20:00
0.7,8,"['компания', 'отчётность/доходы', 'сектор']","['SBER', 'GAZP', 'SIBN']",9397,2021-08-10 09:45:00
0.7,8,"['компания', 'отчётность/доходы', 'финансы']",['MGNT'],1517,2020-04-28 14:25:00
0.2,8,"['отчётность/доходы', 'финансы', 'компания']","['GAZP', 'SIBN']",1512,2020-04-28 12:30:00
-0.5,7,"['финансы', 'отчётность/доходы', 'менеджмент/кадровые изменения']",['VTBR'],17247,2022-09-06 09:43:28
-0.5,7,"['регуляция', 'конкуренция/рыночная доля']","['GAZP', 'NVTK']",5512,2021-02-02 17:56:07
0.5,7,"['компания', 'сектор', 'события/форс-мажор']",['GAZP'],9396,2021-08-10 09:39:08
-0.5,8,"['компания', 'отчётность/доходы', 'события/форс-мажор']",['SBER'],1514,2020-04-28 13:19:53
-0.1,6,"['макроэкономика', 'сектор', 'финансы', 'отчётность/доходы']","['SBER', 'VTBR', 'SIBN', 'ROSN']",17248,2022-09-06 10:13:58
-0.7,9,"['геополитика', 'санкции']","['RUAL', 'SBER']",23115,2025-01-31 17:38:48
-0.5,7,"['компания', 'отчётность/доходы']",['ALRS'],9403,2021-08-10 11:04:26
0.8,8,"['компания', 'сектор', 'продукт/контракты/инновации']",['GAZP'],13327,2022-02-07 14:20:00
1.0,8,"['компания', 'отчётность/доходы']",[],1513,2020-04-28 13:05:48
-0.5,7,"['сектор', 'отчётность/доходы', 'дивиденды']","['CHMF', 'MAGN', 'EVRAZ']",5513,2021-02-02 18:00:00
0.5,7,"['финансы', 'продукт/контракты/инновации']",['VTBR'],19195,2023-05-24 11:55:00
0.7,6,"['компания', 'продукт/контракты/инновации']",['CHMF'],9395,2021-08-10 09:30:51
1.0,8,"['компания', 'сектор']","['PHOR', 'MOEX']",17251,2022-09-06 10:42:48
